instance,instanceType,avgSolvingTime,instanceResults,genInstance,genResults,status,iraceScore,totalTime,instanceHashValue
inst-13-1068608867.dzn,unsat,0.358734130859375,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.358734130859375, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.179446, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 1.489973783493042, 'solverTime': 0.10602998733520508}",graded,-1.0,3.671684980392456,74a0041acbe631f8b8ac65b309a5b17a
inst-2-1489266180.dzn,unsat,3.262418508529663,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 3.262418508529663, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 1.68449, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-2.param,"{'status': 'sat', 'seed': 1489266180, 'SRTime': 0, 'solverTime': 0.14662623405456543}",graded,-1.0,4.718297004699707,78d7ca6e2d4bd3097b67de4d71e94941
inst-19-1068608867.dzn,sat,0.6625301837921143,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.6625301837921143, 'extra': {'objs': [(0.5268399715423584, 3.0), (0.5346803665161133, 2.0)], 'flattenStatus': 'ok', 'flattenTime': 0.308967, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-19.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 0, 'solverTime': 0.11972928047180176}",graded,-1.0,2.000938892364502,7958f485ca247c613acbe74b0a3e045d
inst-14-1965286212.dzn,sat,4.466080904006958,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 4.466080904006958, 'extra': {'objs': [(1.0275027751922607, 5.0), (3.062570333480835, 4.0)], 'flattenStatus': 'ok', 'flattenTime': 0.585473, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-14.param,"{'status': 'sat', 'seed': 1965286212, 'SRTime': 0, 'solverTime': 0.14622998237609863}",graded,-1.0,5.856267929077148,7b4a6868036823562d8d85f661066f90
inst-2-601225362.dzn,unsat,4.068797588348389,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 4.068797588348389, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 1.62776, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-2.param,"{'status': 'sat', 'seed': 601225362, 'SRTime': 0, 'solverTime': 0.14873600006103516}",graded,-1.0,5.460173845291138,7c125dd554604a2cbaa88c7747b9339a
inst-7-510416220.dzn,sat,3.7608132362365723,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 3.7608132362365723, 'extra': {'objs': [(1.2320399284362793, 5.0), (3.1773874759674072, 4.0)], 'flattenStatus': 'ok', 'flattenTime': 0.677842, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-7.param,"{'status': 'sat', 'seed': 510416220, 'SRTime': 0, 'solverTime': 0.17564082145690918}",graded,-1.0,5.214468955993652,811eb0c70313ae760a08ce0e498ceee5
inst-24-1489266180.dzn,unsat,0.960517406463623,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.960517406463623, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.438803, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-24.param,"{'status': 'sat', 'seed': 1489266180, 'SRTime': 0, 'solverTime': 0.15089035034179688}",graded,-1.0,2.3353934288024902,858e673359a2d33cfeb06a2b38527e78
inst-24-2073674354.dzn,unsat,0.9624624252319336,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.9624624252319336, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.440229, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-24.param,"{'status': 'sat', 'seed': 2073674354, 'SRTime': 0, 'solverTime': 0.14563608169555664}",graded,-1.0,2.3208186626434326,85f620b6ecb8a7ed3ecd7640fe64ec9e
inst-10-1068608867.dzn,sat,0.967477560043335,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.967477560043335, 'extra': {'objs': [(0.7776339054107666, 3.0), (0.8495762348175049, 2.0)], 'flattenStatus': 'ok', 'flattenTime': 0.454007, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-10.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 1.071035385131836, 'solverTime': 0.08420085906982422}",graded,-1.0,3.801626205444336,88793ad9450142bbd6550ca35300284e
inst-13-285596038.dzn,unsat,0.3680691719055176,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.3680691719055176, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.182994, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 285596038, 'SRTime': 0, 'solverTime': 0.15016484260559082}",graded,-1.0,1.7713172435760498,8a94749703b512c665adb35c2943b25d
inst-24-601225362.dzn,unsat,0.9600298404693604,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.9600298404693604, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.437921, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-24.param,"{'status': 'sat', 'seed': 601225362, 'SRTime': 0, 'solverTime': 0.14214062690734863}",graded,-1.0,2.3252785205841064,8f5421ad13db7b11bdcd40b53a39e76b
inst-24-510416220.dzn,unsat,0.9637596607208252,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.9637596607208252, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.434704, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-24.param,"{'status': 'sat', 'seed': 510416220, 'SRTime': 0, 'solverTime': 0.15988659858703613}",graded,-1.0,2.33725643157959,8fd652485e98c7198db2a6ca8b7d22ef
inst-23-510416220.dzn,sat,0.9624202251434326,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.9624202251434326, 'extra': {'objs': [(0.6908524036407471, 3.0), (0.8580422401428223, 2.0)], 'flattenStatus': 'ok', 'flattenTime': 0.400428, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-23.param,"{'status': 'sat', 'seed': 510416220, 'SRTime': 0, 'solverTime': 0.13626933097839355}",graded,-1.0,2.314605712890625,903f9d94bfa0e9040013b8ced3488ea5
inst-13-1222707704.dzn,unsat,0.36742115020751953,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.36742115020751953, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.178195, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 1222707704, 'SRTime': 0, 'solverTime': 0.12598371505737305}",graded,-1.0,1.751288652420044,90d69727cde2d35fe3f10a46b03b78f7
inst-15-1965286212.dzn,unsat,4.969658374786377,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 4.969658374786377, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 1.53544, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-15.param,"{'status': 'sat', 'seed': 1965286212, 'SRTime': 0, 'solverTime': 0.14276671409606934}",graded,-1.0,6.3604230880737305,92ec2be82317e1ed4aa28c0f05a351e5
inst-7-61910261.dzn,sat,5.067789316177368,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 5.067789316177368, 'extra': {'objs': [(1.3173398971557617, 8.0), (1.6494717597961426, 7.0), (1.7383747100830078, 6.0)], 'flattenStatus': 'ok', 'flattenTime': 0.711746, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-7.param,"{'status': 'sat', 'seed': 61910261, 'SRTime': 0, 'solverTime': 0.11911749839782715}",graded,-1.0,6.702887535095215,997e7df319356a96849380a4d1033902
inst-12-1068608867.dzn,sat,0.6677646636962891,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.6677646636962891, 'extra': {'objs': [(0.566486120223999, 3.0), (0.5801420211791992, 2.0)], 'flattenStatus': 'ok', 'flattenTime': 0.335463, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-12.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 1.0582609176635742, 'solverTime': 0.08938145637512207}",graded,-1.0,3.4315974712371826,9da8352b99dc49ab503f9f028e34cac3
inst-24-1222707704.dzn,unsat,1.065948724746704,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 1.065948724746704, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.448858, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-24.param,"{'status': 'sat', 'seed': 1222707704, 'SRTime': 0, 'solverTime': 0.15003466606140137}",graded,-1.0,2.4339101314544678,ab2f5ca35f879a7535bf168b72e8695b
inst-7-735527639.dzn,sat,3.062943696975708,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 3.062943696975708, 'extra': {'objs': [(1.217512607574463, 5.0), (2.146798849105835, 4.0)], 'flattenStatus': 'ok', 'flattenTime': 0.676087, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-7.param,"{'status': 'sat', 'seed': 735527639, 'SRTime': 0, 'solverTime': 0.14151835441589355}",graded,-1.0,4.428853511810303,b30260ccecfa41984385d24c5a5e37bb
inst-7-601225362.dzn,sat,3.968273639678955,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 3.968273639678955, 'extra': {'objs': [(1.2819569110870361, 5.0), (3.3385426998138428, 4.0)], 'flattenStatus': 'ok', 'flattenTime': 0.7244, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-7.param,"{'status': 'sat', 'seed': 601225362, 'SRTime': 0, 'solverTime': 0.15178823471069336}",graded,-1.0,5.381199836730957,b4b99a15ab5c7acf34740b708178cf56
